id,question,slug,category,tags,clobTokenIds,outcomes,outcomePrices,conditionId,active,closed,volumeNum,volume24hr,liquidity,liquidityNum,endDate,orderPriceMinTickSize,orderMinSize,resolutionSource,acceptingOrders,openInterest,createdAt,updatedAt
559684,Will Chelsea Clinton win the 2028 Democratic presidential nomination?,will-chelsea-clinton-win-the-2028-democratic-presidential-nomination,,,"[""46211769122513729244602558513001215391004042100934296321661285791281233261657"", ""76057920052421891902791411567177996435483774677774664174053982044923692373687""]","[""Yes"", ""No""]","[""0.0035"", ""0.9965""]",0xf2e51acfbb6d0414dc2ace81b7dc2af7c165e443dcb91f6caa7aab6d6ab4f06d,True,False,27027720.346489,210059.67198800002,968337.56842,968337.56842,2028-11-07T00:00:00Z,0.001,5,,True,,2025-07-03T20:37:22.130557Z,2026-01-21T11:17:08.131109Z
559685,Will MrBeast win the 2028 Democratic presidential nomination?,will-mrbeast-win-the-2028-democratic-presidential-nomination,,,"[""51035537065442638321333063915918274102446051033989435618245745345113522914516"", ""93910251767329056141706007839545721784238465183449597462421810827705938093892""]","[""Yes"", ""No""]","[""0.0045"", ""0.9955""]",0xc44edcfdedb422bae8ff1803e2178d1ee025fc41efd81400ccbede709e018841,True,False,24885082.803256,359897.66174999997,860141.17311,860141.17311,2028-11-07T00:00:00Z,0.001,5,,True,,2025-07-03T20:37:22.639481Z,2026-01-21T11:17:24.733582Z
559680,Will Phil Murphy win the 2028 Democratic presidential nomination?,will-phil-murphy-win-the-2028-democratic-presidential-nomination-611,,,"[""81633484456710374417231462107666791993850637546563366185897100962157481970040"", ""114507466536734360808195115190160357255467689128176113085692265197019898971527""]","[""Yes"", ""No""]","[""0.0065"", ""0.9935""]",0x29283b56d3eec6d1d89fff51793d9d2e01579d2379b1d3e9ebda175d3561e809,True,False,24685883.207831,984969.7057419999,411241.62602,411241.62602,2028-11-07T00:00:00Z,0.001,5,,True,,2025-07-03T20:37:19.607432Z,2026-01-21T11:17:09.76731Z
559681,Will LeBron James win the 2028 Democratic presidential nomination?,will-lebron-james-win-the-2028-democratic-presidential-nomination,,,"[""100561779829530520068956424581003844045516012444425572625523659025114550346085"", ""46254744034025107660239982269249567113656697231872036621777316158933638064598""]","[""Yes"", ""No""]","[""0.0085"", ""0.9915""]",0x8b203037c7c0e21b500314f8398d2a8ea294b7ce1f4f9185f426425a3505bc45,True,False,24424632.690995,217163.40559200002,1025931.64992,1025931.64992,2028-11-07T00:00:00Z,0.001,5,,True,,2025-07-03T20:37:20.29482Z,2026-01-21T11:17:28.161966Z
559683,Will George Clooney win the 2028 Democratic presidential nomination?,will-george-clooney-win-the-2028-democratic-presidential-nomination,,,"[""48218088132821386640274752564592889805082274744128282833036735027928992155024"", ""5645396948464928632054207670692862818297222862819597089648758232622731040046""]","[""Yes"", ""No""]","[""0.0045"", ""0.9955""]",0x822e61527476cabf98927e3aad385c5ecdae7086f945535f2c1fd9ae8dbfa46e,True,False,23750744.324836,111326.06275,1045326.94647,1045326.94647,2028-11-07T00:00:00Z,0.001,5,,True,,2025-07-03T20:37:21.627643Z,2026-01-21T11:17:03.749808Z
559677,Will Hillary Clinton win the 2028 Democratic presidential nomination?,will-hillary-clinton-win-the-2028-democratic-presidential-nomination,,,"[""6349038249650226718426900942104344803413105653564595362433352811865798195800"", ""57931882677606943294773135604094039468334392354204920135953322654005083822055""]","[""Yes"", ""No""]","[""0.005"", ""0.995""]",0x663b88d3a8f2341bb8d878709dc78632bcaf7512e577bd15521e5d8ed933efbc,True,False,23394807.144965,294080.20275,707189.80525,707189.80525,2028-11-07T00:00:00Z,0.001,5,,True,,2025-07-03T20:37:17.804012Z,2026-01-21T11:17:22.011061Z
572472,Will Trump nominate Bill Pulte as the next Fed chair?,will-trump-nominate-bill-pulte-as-the-next-fed-chair,,,"[""8707393418896465550537491004148945001566800949202710797124018851880453264457"", ""94510018566326311535078510027670826542694234094667353545772489266243635794064""]","[""Yes"", ""No""]","[""0.0005"", ""0.9995""]",0xc82669901de7cb0be25c1d8de39fbbe8e2ddc0aacba0a30a663ed13c3b9eb06d,True,False,23330788.068131,10200,349191.86519,349191.86519,2026-12-31T00:00:00Z,0.001,5,,True,,2025-08-05T17:13:20.596895Z,2026-01-21T11:17:13.137259Z
561251,Will LeBron James win the 2028 US Presidential Election?,will-lebron-james-win-the-2028-us-presidential-election,,,"[""39223330966352513418907732239455948906399882924787587183466504819170775983376"", ""50862799703982327636174441241062907649998751737045006653560124656563256528691""]","[""Yes"", ""No""]","[""0.0085"", ""0.9915""]",0x836b850fc838195374862551a36f1c8691d96ff01e58b0a071f0fc1a0e357fb1,True,False,22762709.701514,75474.47644,1073895.36738,1073895.36738,2028-11-07T00:00:00Z,0.001,5,,True,,2025-07-08T19:06:10.305398Z,2026-01-21T11:17:28.125328Z
572494,Will Trump nominate himself as the next Fed chair?,will-trump-nominate-himself-as-the-next-fed-chair,,,"[""90861079362480308652433470464488328958002752949226213855809529654473996256176"", ""30829016600715268461259950481687650477545577824213166985040346179726649075388""]","[""Yes"", ""No""]","[""0.0005"", ""0.9995""]",0x3d83f444f62b2afe0cb28485073cbf3617400d58813cd351cd4d242560ac47f2,True,False,22746767.801,96220,155761.81791,155761.81791,2026-12-31T00:00:00Z,0.001,5,,True,,2025-08-05T17:13:32.209843Z,2026-01-21T11:17:13.827391Z
559671,Will Zohran Mamdani win the 2028 Democratic presidential nomination?,will-zohran-mamdani-win-the-2028-democratic-presidential-nomination-445,,,"[""19323997520040734631220675039559156784534982703459512097490198935565229528445"", ""111309365336519526711604102518316708823622751854213281307404397618571408959194""]","[""Yes"", ""No""]","[""0.0065"", ""0.9935""]",0x3535fb2f4aef6619dde8b367cb5e5d209526bb496d5d9778428c58a0252435e3,True,False,22032703.21293,139985.910848,390734.24765,390734.24765,2028-11-07T00:00:00Z,0.001,5,,True,,2025-07-03T20:37:13.666113Z,2026-01-21T11:16:59.883599Z
559679,Will Bernie Sanders win the 2028 Democratic presidential nomination?,will-bernie-sanders-win-the-2028-democratic-presidential-nomination-879,,,"[""113510300123120868861281132282742729065975487298059944817273881893086209196585"", ""3444964147133304300560138317203877470064591148213906708394693248804691192318""]","[""Yes"", ""No""]","[""0.0035"", ""0.9965""]",0x30cfb887558b20373a984da60c372fe5a90c0296aa6d8bb413a8aa7543846da2,True,False,21301332.425509,161077.58498100005,1041506.73038,1041506.73038,2028-11-07T00:00:00Z,0.001,5,,True,,2025-07-03T20:37:18.987743Z,2026-01-21T11:17:28.64866Z
572489,Will Trump nominate Janet Yellen as the next Fed chair?,will-trump-nominate-individual-j-as-the-next-fed-chair,,,"[""13640175565741139780899214109220583091545514355775216223046832058986267305950"", ""91041318146024103075038230015932621006188176842922681616598033599879623791023""]","[""Yes"", ""No""]","[""0.0005"", ""0.9995""]",0xc71855fc12bcc7fed8448d4eb863a3aab497e8bbd135ee54d5a8ddb03c4ea1f9,True,False,20878678.339942,2300,429599.32985,429599.32985,2026-12-31T00:00:00Z,0.001,5,,True,,2025-08-05T17:13:29.508418Z,2026-01-21T11:17:14.522475Z
559678,Will Liz Cheney win the 2028 Democratic presidential nomination?,will-liz-cheney-win-the-2028-democratic-presidential-nomination-551,,,"[""41340056280794024415573839406074658402877379128871144681466050648033201160259"", ""63802361760137863513735993346883582181207639895442036953936089060482564982249""]","[""Yes"", ""No""]","[""0.0055"", ""0.9945""]",0x46dbd48d6bde5b81edb480e0f676a2cdda6c6b592c4d86a9367c7ad5a9870195,True,False,20594358.885718,269011.22106500005,1083149.40653,1083149.40653,2028-11-07T00:00:00Z,0.001,5,,True,,2025-07-03T20:37:18.381851Z,2026-01-21T11:17:30.1038Z
561247,Will Tim Walz win the 2028 US Presidential Election?,will-tim-walz-win-the-2028-us-presidential-election,,,"[""2638997461401140008448476093092229850740161649668999975101243681118238509713"", ""31711509411930636383466083293019394636501894118049148509527295292186501260570""]","[""Yes"", ""No""]","[""0.0055"", ""0.9945""]",0xae70ab9bf1c3726fe430a2ba8b517697ae24e0f0ab554b876a5b521153068882,True,False,19513381.620056,260617.831729,1017064.84315,1017064.84315,2028-11-07T00:00:00Z,0.001,5,,True,,2025-07-08T19:06:08.2515Z,2026-01-21T11:17:13.002836Z
553861,Will the Indiana Pacers win the 2026 NBA Finals?,will-the-indiana-pacers-win-the-2026-nba-finals,,,"[""108169301860964568280919009470345091856250866871799542460872818801065399794523"", ""114708109544798857680697168031290879305562316109671535701890900447537340582223""]","[""Yes"", ""No""]","[""0.0005"", ""0.9995""]",0xe492ad958b21201e928b6666570820a184b8f71e834910945efcfb86eecd02cd,True,False,19479077.993774,517214.19399999996,627301.09969,627301.09969,2026-07-01T00:00:00Z,0.001,5,,True,,2025-06-19T18:23:30.310922Z,2026-01-21T11:16:59.766119Z
572492,Will Trump nominate Barron Trump as the next Fed chair?,will-trump-nominate-barron-trump-as-the-next-fed-chair,,,"[""17991338911024525430424656145372731230076213521123393148855531586011791841190"", ""1852794060712533566785420169329364654927005815699079717404383118417756373045""]","[""Yes"", ""No""]","[""0.0005"", ""0.9995""]",0x1d0f90b6e67d5e574780c98d42b0d339d4b17e945215fcc555ffd8a31092d76a,True,False,19141304.95291,91298.43,302891.67778,302891.67778,2026-12-31T00:00:00Z,0.001,5,,True,,2025-08-05T17:13:31.104652Z,2026-01-21T11:17:18.458838Z
559689,Will Beto O’Rourke win the 2028 Democratic presidential nomination?,will-beto-orourke-win-the-2028-democratic-presidential-nomination,,,"[""37126434962149084556522721025504254258386171468763869879755961635390358765833"", ""2426274669138238576933962603416907393958833898063513872892433203206006096668""]","[""Yes"", ""No""]","[""0.0065"", ""0.9935""]",0x8ecd1d15e521b7d1020ad5596cc981c8764e9dcfbc3648f582e1a5138aee7185,True,False,18979968.240171,231398.34541700003,268643.74331,268643.74331,2028-11-07T00:00:00Z,0.001,5,,True,,2025-07-03T20:37:24.901108Z,2026-01-21T11:17:05.387179Z
569437,Will Raul Perestrello win the 2026 Portugal presidential election?,will-raul-perestrello-win-the-2026-portugal-presidential-election,,,"[""100873440839630488787675306991927169852104936846951905917156069066481005498699"", ""85845913338874356389169581070714431760388168444378600269400508336199873583319""]","[""Yes"", ""No""]","[""0.0005"", ""0.9995""]",0x3b1a3232b14a029f96a3e1b04a5d8dde31575d74024389b53631e73b4a494480,True,False,18892236.751092,1000,209957.01718,209957.01718,2026-01-25T14:00:00Z,0.001,5,,True,,2025-07-28T19:21:48.096669Z,2026-01-21T11:17:31.206276Z
559682,Will Hunter Biden win the 2028 Democratic presidential nomination?,will-person-a-win-the-2028-democratic-presidential-nomination,,,"[""11343337042526652606304508556838778144915122118685013460142819817079620240439"", ""19117858613830240204442128472263675815111662346578092643025820800380629933012""]","[""Yes"", ""No""]","[""0.0055"", ""0.9945""]",0x1945a8b23e313ed7423b6b6fd556f9ab5578900376b565a61dc480a5f4f35d21,True,False,18798553.840447,87228.694265,846008.35564,846008.35564,2028-11-07T00:00:00Z,0.001,5,,True,,2025-07-03T20:37:20.881711Z,2026-01-21T11:16:56.407707Z
704339,"Russia x Ukraine ceasefire by January 31, 2026?",russia-x-ukraine-ceasefire-by-january-31-2026,,,"[""14705029091296171110674089399091656949154521086160164017708184564241023149952"", ""28770223306876042609349339320023940766830944760118437790167392789285879039304""]","[""Yes"", ""No""]","[""0.0095"", ""0.9905""]",0xb8c1bd306a8a4cedfb280e114e655c5092b3f37edccae05cd877d7f21a5774ce,True,False,18041423.064466,778715.515674,508344.80916,508344.80916,2026-01-31T00:00:00Z,0.001,5,,True,,2025-11-25T21:50:39.065979Z,2026-01-21T11:16:59.000241Z
566167,Will Olympiakos win the 2025–26 Champions League?,will-olympiakos-win-the-202526-champions-league,,,"[""39554564777734449159113369155925961418775154448775340140622706142513548632046"", ""46948529410162574338604849441677535355244685495315049291453823664074463952614""]","[""Yes"", ""No""]","[""0.0025"", ""0.9975""]",0x7e6021ad37547bbec1c6193df617be4ecbb0693d48bd8bb2d57bc290708335f8,True,False,17986838.343245,205461.8495,686323.60595,686323.60595,2026-05-31T00:00:00Z,0.001,5,,True,,2025-07-21T20:58:56.108844Z,2026-01-21T11:17:09.234819Z
997488,Will Trump acquire Greenland before 2027?,will-trump-acquire-greenland-before-2027,,,"[""5161623255678193352839985156330393796378434470119114669671615782853260939535"", ""57216272564529548464686463691236811991956032201293786790337952253964682584376""]","[""Yes"", ""No""]","[""0.185"", ""0.815""]",0xd595eb9b81885ff018738300c79047e3ec89e87294424f57a29a7fa9162bf116,True,False,17583646.254246,1131866.6533149986,987781.3242,987781.3242,2026-12-31T00:00:00Z,0.01,5,,True,,2025-12-22T23:51:41.399388Z,2026-01-21T11:17:28.027615Z
561249,Will Greg Abbott win the 2028 US Presidential Election?,will-greg-abbott-win-the-2028-us-presidential-election,,,"[""58585097107933138034126275600204468509993701936571284309823871593297754181479"", ""104431860535489654020481219089291817898241901940037260095979653681449084465327""]","[""Yes"", ""No""]","[""0.0065"", ""0.9935""]",0x01dffa7abae7e5d9b7fb44b06d537c5ac932e2ca422ab4b53366672f5e2dc7d6,True,False,17580656.574026,150483.275577,1076623.25204,1076623.25204,2028-11-07T00:00:00Z,0.001,5,,True,,2025-07-08T19:06:09.27649Z,2026-01-21T11:17:13.3084Z
572476,Will Trump nominate Arthur Laffer as the next Fed chair?,will-trump-nominate-arthur-laffer-as-the-next-fed-chair,,,"[""102110965054889141204087078786638995691907331207010422719821820828048023654600"", ""67226656450095636293712530956946388608022327392541095566165288573961331856925""]","[""Yes"", ""No""]","[""0.0005"", ""0.9995""]",0xe844e12246d8504b8ec30c1d461718dbc9645fb73487ca50e5e716eefbb2bc63,True,False,16529993.138664,3873458.33,425942.70682,425942.70682,2026-12-31T00:00:00Z,0.001,5,,True,,2025-08-05T17:13:22.757557Z,2026-01-21T11:17:15.799047Z
559670,Will Gina Raimondo win the 2028 Democratic presidential nomination?,will-gina-raimondo-win-the-2028-democratic-presidential-nomination-676,,,"[""35165603539035270209469650915267170915291414186795231160733227083640059691764"", ""82254794773423437491598574581796732934760602553828664932786984448280136473130""]","[""Yes"", ""No""]","[""0.0045"", ""0.9955""]",0xcb239105ed21a2420ba4d85090b9bc32755c56601ffdc528afd17fd6282fe930,True,False,16517363.615315,644485.881413,955951.56703,955951.56703,2028-11-07T00:00:00Z,0.001,5,,True,,2025-07-03T20:37:12.831781Z,2026-01-21T11:17:16.21747Z
553878,Will the Chicago Bulls win the 2026 NBA Finals?,will-the-chicago-bulls-win-the-2026-nba-finals,,,"[""101657448900324364213467059356648689270832606863187352286785694887095023173679"", ""95109892472860043698165831230345254090456546311265426162114533642591273071363""]","[""Yes"", ""No""]","[""0.0025"", ""0.9975""]",0xf374fb58698bccedf29399f9f5548a70370a11c0fece34f2570fb9b3885e8e5a,True,False,16112977.725992,26009.589,350745.60567,350745.60567,2026-07-01T00:00:00Z,0.001,5,,True,,2025-06-19T18:23:38.667491Z,2026-01-21T11:17:23.885528Z
561242,Will Tulsi Gabbard win the 2028 US Presidential Election?,will-tulsi-gabbard-win-the-2028-us-presidential-election,,,"[""97633418272282627828834872960145259034624388719803091466146359304286851612172"", ""17854429586516792397214557963923647011517685971868312042416963526864862523185""]","[""Yes"", ""No""]","[""0.0075"", ""0.9925""]",0x8fc141205ebce5adf437bfdf4d0c5ff58ff24293b79c9431991346c208bb48ed,True,False,15858405.341084,117169.31399000001,782653.46387,782653.46387,2028-11-07T00:00:00Z,0.001,5,,True,,2025-07-08T19:06:05.739113Z,2026-01-21T11:17:14.739898Z
559690,Will Kim Kardashian win the 2028 Democratic presidential nomination?,will-kim-kardashian-win-the-2028-democratic-presidential-nomination,,,"[""55087250670040717711131370018408221134109122974378698780636020561523521220754"", ""108145967398435925971960442906832714254932011684365058146885679351681137451999""]","[""Yes"", ""No""]","[""0.0065"", ""0.9935""]",0x0f8ef3cc906ba7ba94a44724738df44bdd5f73e59e40c9c8b4ff8569e349643c,True,False,15759100.235043,130531.19213099999,1590050.41574,1590050.41574,2028-11-07T00:00:00Z,0.001,5,,True,,2025-07-03T20:37:25.42053Z,2026-01-21T11:17:02.962919Z
561995,Will Mike Pence win the 2028 Republican presidential nomination?,will-mike-pence-win-the-2028-republican-presidential-nomination,,,"[""110467341601356058460373968989438018821471776813704553223329002744055822742107"", ""11478861872612841666414979216747716059947331582670297431884562915546151249374""]","[""Yes"", ""No""]","[""0.0065"", ""0.9935""]",0x41c6341dd79903aca4bb0c29f5a7976946c3774d2fd72f38cbb7de7092144520,True,False,15516791.657007,184207.535108,558605.38628,558605.38628,2028-11-07T00:00:00Z,0.001,5,,True,,2025-07-10T16:58:15.525628Z,2026-01-21T11:17:09.823141Z
559666,Will Tim Walz win the 2028 Democratic presidential nomination?,will-tim-walz-win-the-2028-democratic-presidential-nomination-475,,,"[""104464678880204778606895232389511543522030897731392516718349574106843434770446"", ""90935594925886073322524509252821043048115343298080885997215308777385571383769""]","[""Yes"", ""No""]","[""0.0045"", ""0.9955""]",0x3265b10daeb30dbcc3214bd02e488551d0a5d3028392f4152e4750b943fbfc91,True,False,15321360.679771,165458.58474999998,1184831.74272,1184831.74272,2028-11-07T00:00:00Z,0.001,5,,True,,2025-07-03T20:37:09.711295Z,2026-01-21T11:16:57.030689Z
1092199,"US strikes Iran by January 31, 2026?",us-strikes-iran-by-january-31-2026-165-644-953-482-164-893-945,,,"[""11631590502751337995086584451805403545770829549632613492416833230270784409909"", ""13294549611854156060952327202052855585194847446707854951585060180328600525494""]","[""Yes"", ""No""]","[""0.255"", ""0.745""]",0xabb86b080e9858dcb3f46954010e49b6f539c20036856c7f999395bfd58d01e6,True,False,15270250.585033,941997.762123,162640.4275,162640.4275,2026-01-31T00:00:00Z,0.01,5,,True,,2026-01-03T01:33:05.536589Z,2026-01-21T11:17:28.143907Z
566170,Will Club Brugge win the 2025–26 Champions League?,will-club-brugge-win-the-202526-champions-league,,,"[""43478780997313571844864646081201368302664941062507392308569466005072068318763"", ""94081687856468490693069751274149097929259745780981836537939462200792023206961""]","[""Yes"", ""No""]","[""0.0025"", ""0.9975""]",0xe06c8e9546be61e4ba8b03ad431dfff590fc6b21a5b746e71f62ae85f1dcad6a,True,False,14715918.473972,439618.43883299996,384431.22071,384431.22071,2026-05-31T00:00:00Z,0.001,5,,True,,2025-07-21T20:58:57.549421Z,2026-01-21T11:17:10.203041Z
559676,Will Barack Obama win the 2028 Democratic presidential nomination?,will-barack-obama-win-the-2028-democratic-presidential-nomination-265,,,"[""88927218779847397120407909832537568114340511586397698395193736044476021744522"", ""93993883668914241189795812807312922412111034935516092303580333564217329905759""]","[""Yes"", ""No""]","[""0.0065"", ""0.9935""]",0x88d67705780a3d922317ecb0c78a947a306174d0510df2ae89394d5abfb28206,True,False,14242225.484503,272829.576939,796624.62219,796624.62219,2028-11-07T00:00:00Z,0.001,5,,True,,2025-07-03T20:37:17.144753Z,2026-01-21T11:16:55.024517Z
561248,Will Vivek Ramaswamy win the 2028 US Presidential Election?,will-vivek-ramaswamy-win-the-2028-us-presidential-election,,,"[""48067717079255656974334181122173546721823870434119599450595298250019538972254"", ""50325246165657443726245430907883748796540778371466135108478470877169556977248""]","[""Yes"", ""No""]","[""0.0095"", ""0.9905""]",0x64396449b471b10b006285fa49dd9a5df535694de7b4c703fdeb0d88d5c4cd33,True,False,14138363.497765,94572.22510299999,631374.89779,631374.89779,2028-11-07T00:00:00Z,0.001,5,,True,,2025-07-08T19:06:08.731937Z,2026-01-21T11:17:15.787016Z
561993,Will John Thune win the 2028 Republican presidential nomination?,will-john-thune-win-the-2028-republican-presidential-nomination,,,"[""70663522560386702809794077554934323058266367604787739541440326847712418734032"", ""41485413495944705425855194078748995452405844646809371874868554464564710666533""]","[""Yes"", ""No""]","[""0.0055"", ""0.9945""]",0x7190eccbd0677d5d0ae8cdf598b37e945a346915c666dda11468dc9970657a56,True,False,14104365.57073,225106.01879599981,299955.34866,299955.34866,2028-11-07T00:00:00Z,0.001,5,,True,,2025-07-10T16:58:14.296042Z,2026-01-21T11:17:26.066376Z
561999,Will Tom Brady win the 2028 Republican presidential nomination?,will-tom-brady-win-the-2028-republican-presidential-nomination,,,"[""45742939946094874824687417208711661205131461760422331277735745393193805349457"", ""110475425879038752349535639720766480458274565783397083615496250556947203595226""]","[""Yes"", ""No""]","[""0.0065"", ""0.9935""]",0xf8dbde8b6e038775a673947e59da2de15a2127272b50b9877400fdbf7cfc3026,True,False,13847115.569446,202758.657563,643667.7992,643667.7992,2028-11-07T00:00:00Z,0.001,5,,True,,2025-07-10T16:58:18.584607Z,2026-01-21T11:17:22.09664Z
566197,Will Everton win the 2025–26 English Premier League?,will-everton-win-the-202526-english-premier-league,,,"[""50240481963838693523668316924245638787281721106369053980819373603183071761187"", ""95548061336931709311369884846634107528457741520641882914017635390456390131197""]","[""Yes"", ""No""]","[""0.0015"", ""0.9985""]",0xcbb6f3d8c0443114ce3c151a1dbcc5b73d34444b0be0e44c42272a1653c3f1f8,True,False,13815885.594773,47913.47900000001,1021523.27102,1021523.27102,2026-05-27T00:00:00Z,0.001,5,,True,,2025-07-21T21:13:04.721013Z,2026-01-21T11:17:17.018466Z
559672,Will Roy Cooper win the 2028 Democratic presidential nomination?,will-roy-cooper-win-the-2028-democratic-presidential-nomination-286,,,"[""30732552320006664177902085971957467957450485111214036633872573588757974348601"", ""55053374667733007627913689484290555932799177921000957543346276204775142445823""]","[""Yes"", ""No""]","[""0.0055"", ""0.9945""]",0x939eeb2dea216749bd409bedde483c3f2bfb0e24d4f2d34461c0b21c6e91f010,True,False,13711183.527246,108111.69539800001,408431.07192,408431.07192,2028-11-07T00:00:00Z,0.001,5,,True,,2025-07-03T20:37:14.394216Z,2026-01-21T11:17:09.840229Z
