id,question,slug,category,tags,clobTokenIds,outcomes,outcomePrices,conditionId,active,closed,volumeNum,volume24hr,liquidity,liquidityNum,endDate,orderPriceMinTickSize,orderMinSize,resolutionSource,acceptingOrders,openInterest,createdAt,updatedAt,event_id,event_title,event_slug,event_description
559679,Will Bernie Sanders win the 2028 Democratic presidential nomination?,will-bernie-sanders-win-the-2028-democratic-presidential-nomination-879,,,"[""113510300123120868861281132282742729065975487298059944817273881893086209196585"", ""3444964147133304300560138317203877470064591148213906708394693248804691192318""]","[""Yes"", ""No""]","[""0.0045"", ""0.9955""]",0x30cfb887558b20373a984da60c372fe5a90c0296aa6d8bb413a8aa7543846da2,True,False,22199540.484164,574273.887163,1067187.65613,1067187.65613,2028-11-07T00:00:00Z,0.001,5,,True,,2025-07-03T20:37:18.987743Z,2026-01-23T12:44:36.29933Z,183029,"Bitcoin Up or Down - January 24, 7:30AM-7:45AM ET",btc-updown-15m-1769257800,"This market will resolve to ""Up"" if the Bitcoin price at the end of the time range specified in the title is greater than or equal to the price at the beginning of that range. Otherwise, it will resolve to ""Down"".
The resolution source for this market is information from Chainlink, specifically the BTC/USD data stream available at https://data.chain.link/streams/btc-usd.
Please note that this market is about the price according to Chainlink data stream BTC/USD, not according to other sources or spot markets."
553861,Will the Indiana Pacers win the 2026 NBA Finals?,will-the-indiana-pacers-win-the-2026-nba-finals,,,"[""108169301860964568280919009470345091856250866871799542460872818801065399794523"", ""114708109544798857680697168031290879305562316109671535701890900447537340582223""]","[""Yes"", ""No""]","[""0.0005"", ""0.9995""]",0xe492ad958b21201e928b6666570820a184b8f71e834910945efcfb86eecd02cd,True,False,21122594.303774,1103697.06,392098.9001,392098.9001,2026-07-01T00:00:00Z,0.001,5,,True,,2025-06-19T18:23:30.310922Z,2026-01-23T12:46:38.795637Z,183029,"Bitcoin Up or Down - January 24, 7:30AM-7:45AM ET",btc-updown-15m-1769257800,"This market will resolve to ""Up"" if the Bitcoin price at the end of the time range specified in the title is greater than or equal to the price at the beginning of that range. Otherwise, it will resolve to ""Down"".
The resolution source for this market is information from Chainlink, specifically the BTC/USD data stream available at https://data.chain.link/streams/btc-usd.
Please note that this market is about the price according to Chainlink data stream BTC/USD, not according to other sources or spot markets."
559678,Will Liz Cheney win the 2028 Democratic presidential nomination?,will-liz-cheney-win-the-2028-democratic-presidential-nomination-551,,,"[""41340056280794024415573839406074658402877379128871144681466050648033201160259"", ""63802361760137863513735993346883582181207639895442036953936089060482564982249""]","[""Yes"", ""No""]","[""0.0055"", ""0.9945""]",0x46dbd48d6bde5b81edb480e0f676a2cdda6c6b592c4d86a9367c7ad5a9870195,True,False,20890315.468839,76463.591798,1258474.29197,1258474.29197,2028-11-07T00:00:00Z,0.001,5,,True,,2025-07-03T20:37:18.381851Z,2026-01-23T12:46:38.450184Z,183029,"Bitcoin Up or Down - January 24, 7:30AM-7:45AM ET",btc-updown-15m-1769257800,"This market will resolve to ""Up"" if the Bitcoin price at the end of the time range specified in the title is greater than or equal to the price at the beginning of that range. Otherwise, it will resolve to ""Down"".
The resolution source for this market is information from Chainlink, specifically the BTC/USD data stream available at https://data.chain.link/streams/btc-usd.
Please note that this market is about the price according to Chainlink data stream BTC/USD, not according to other sources or spot markets."
572489,Will Trump nominate Janet Yellen as the next Fed chair?,will-trump-nominate-individual-j-as-the-next-fed-chair,,,"[""13640175565741139780899214109220583091545514355775216223046832058986267305950"", ""91041318146024103075038230015932621006188176842922681616598033599879623791023""]","[""Yes"", ""No""]","[""0.0005"", ""0.9995""]",0xc71855fc12bcc7fed8448d4eb863a3aab497e8bbd135ee54d5a8ddb03c4ea1f9,True,False,20889860.289942,8014,466106.51863,466106.51863,2026-12-31T00:00:00Z,0.001,5,,True,,2025-08-05T17:13:29.508418Z,2026-01-23T12:44:54.866994Z,183029,"Bitcoin Up or Down - January 24, 7:30AM-7:45AM ET",btc-updown-15m-1769257800,"This market will resolve to ""Up"" if the Bitcoin price at the end of the time range specified in the title is greater than or equal to the price at the beginning of that range. Otherwise, it will resolve to ""Down"".
The resolution source for this market is information from Chainlink, specifically the BTC/USD data stream available at https://data.chain.link/streams/btc-usd.
Please note that this market is about the price according to Chainlink data stream BTC/USD, not according to other sources or spot markets."
572476,Will Trump nominate Arthur Laffer as the next Fed chair?,will-trump-nominate-arthur-laffer-as-the-next-fed-chair,,,"[""102110965054889141204087078786638995691907331207010422719821820828048023654600"", ""67226656450095636293712530956946388608022327392541095566165288573961331856925""]","[""Yes"", ""No""]","[""0.0005"", ""0.9995""]",0xe844e12246d8504b8ec30c1d461718dbc9645fb73487ca50e5e716eefbb2bc63,True,False,20856079.548664,14000,426219.49271,426219.49271,2026-12-31T00:00:00Z,0.001,5,,True,,2025-08-05T17:13:22.757557Z,2026-01-23T12:44:38.83166Z,183029,"Bitcoin Up or Down - January 24, 7:30AM-7:45AM ET",btc-updown-15m-1769257800,"This market will resolve to ""Up"" if the Bitcoin price at the end of the time range specified in the title is greater than or equal to the price at the beginning of that range. Otherwise, it will resolve to ""Down"".
The resolution source for this market is information from Chainlink, specifically the BTC/USD data stream available at https://data.chain.link/streams/btc-usd.
Please note that this market is about the price according to Chainlink data stream BTC/USD, not according to other sources or spot markets."
561247,Will Tim Walz win the 2028 US Presidential Election?,will-tim-walz-win-the-2028-us-presidential-election,,,"[""2638997461401140008448476093092229850740161649668999975101243681118238509713"", ""31711509411930636383466083293019394636501894118049148509527295292186501260570""]","[""Yes"", ""No""]","[""0.0055"", ""0.9945""]",0xae70ab9bf1c3726fe430a2ba8b517697ae24e0f0ab554b876a5b521153068882,True,False,20504765.05778,242706.60179800002,1023955.39161,1023955.39161,2028-11-07T00:00:00Z,0.001,5,,True,,2025-07-08T19:06:08.2515Z,2026-01-23T12:44:53.087256Z,183029,"Bitcoin Up or Down - January 24, 7:30AM-7:45AM ET",btc-updown-15m-1769257800,"This market will resolve to ""Up"" if the Bitcoin price at the end of the time range specified in the title is greater than or equal to the price at the beginning of that range. Otherwise, it will resolve to ""Down"".
The resolution source for this market is information from Chainlink, specifically the BTC/USD data stream available at https://data.chain.link/streams/btc-usd.
Please note that this market is about the price according to Chainlink data stream BTC/USD, not according to other sources or spot markets."
704339,"Russia x Ukraine ceasefire by January 31, 2026?",russia-x-ukraine-ceasefire-by-january-31-2026,,,"[""14705029091296171110674089399091656949154521086160164017708184564241023149952"", ""28770223306876042609349339320023940766830944760118437790167392789285879039304""]","[""Yes"", ""No""]","[""0.0205"", ""0.9795""]",0xb8c1bd306a8a4cedfb280e114e655c5092b3f37edccae05cd877d7f21a5774ce,True,False,20108429.715669,1025518.4744069997,360494.807,360494.807,2026-01-31T00:00:00Z,0.001,5,,True,,2025-11-25T21:50:39.065979Z,2026-01-23T12:45:05.715812Z,183029,"Bitcoin Up or Down - January 24, 7:30AM-7:45AM ET",btc-updown-15m-1769257800,"This market will resolve to ""Up"" if the Bitcoin price at the end of the time range specified in the title is greater than or equal to the price at the beginning of that range. Otherwise, it will resolve to ""Down"".
The resolution source for this market is information from Chainlink, specifically the BTC/USD data stream available at https://data.chain.link/streams/btc-usd.
Please note that this market is about the price according to Chainlink data stream BTC/USD, not according to other sources or spot markets."
572492,Will Trump nominate Barron Trump as the next Fed chair?,will-trump-nominate-barron-trump-as-the-next-fed-chair,,,"[""17991338911024525430424656145372731230076213521123393148855531586011791841190"", ""1852794060712533566785420169329364654927005815699079717404383118417756373045""]","[""Yes"", ""No""]","[""0.0005"", ""0.9995""]",0x1d0f90b6e67d5e574780c98d42b0d339d4b17e945215fcc555ffd8a31092d76a,True,False,19415627.74291,166178.27000000002,328155.50731,328155.50731,2026-12-31T00:00:00Z,0.001,5,,True,,2025-08-05T17:13:31.104652Z,2026-01-23T12:44:55.239993Z,183029,"Bitcoin Up or Down - January 24, 7:30AM-7:45AM ET",btc-updown-15m-1769257800,"This market will resolve to ""Up"" if the Bitcoin price at the end of the time range specified in the title is greater than or equal to the price at the beginning of that range. Otherwise, it will resolve to ""Down"".
The resolution source for this market is information from Chainlink, specifically the BTC/USD data stream available at https://data.chain.link/streams/btc-usd.
Please note that this market is about the price according to Chainlink data stream BTC/USD, not according to other sources or spot markets."
559689,Will Beto O’Rourke win the 2028 Democratic presidential nomination?,will-beto-orourke-win-the-2028-democratic-presidential-nomination,,,"[""37126434962149084556522721025504254258386171468763869879755961635390358765833"", ""2426274669138238576933962603416907393958833898063513872892433203206006096668""]","[""Yes"", ""No""]","[""0.0075"", ""0.9925""]",0x8ecd1d15e521b7d1020ad5596cc981c8764e9dcfbc3648f582e1a5138aee7185,True,False,19243749.226111,164926.98727900002,291193.83626,291193.83626,2028-11-07T00:00:00Z,0.001,5,,True,,2025-07-03T20:37:24.901108Z,2026-01-23T12:44:57.734725Z,183029,"Bitcoin Up or Down - January 24, 7:30AM-7:45AM ET",btc-updown-15m-1769257800,"This market will resolve to ""Up"" if the Bitcoin price at the end of the time range specified in the title is greater than or equal to the price at the beginning of that range. Otherwise, it will resolve to ""Down"".
The resolution source for this market is information from Chainlink, specifically the BTC/USD data stream available at https://data.chain.link/streams/btc-usd.
Please note that this market is about the price according to Chainlink data stream BTC/USD, not according to other sources or spot markets."
559682,Will Hunter Biden win the 2028 Democratic presidential nomination?,will-person-a-win-the-2028-democratic-presidential-nomination,,,"[""11343337042526652606304508556838778144915122118685013460142819817079620240439"", ""19117858613830240204442128472263675815111662346578092643025820800380629933012""]","[""Yes"", ""No""]","[""0.0055"", ""0.9945""]",0x1945a8b23e313ed7423b6b6fd556f9ab5578900376b565a61dc480a5f4f35d21,True,False,18989819.683776,116030.795066,927074.41183,927074.41183,2028-11-07T00:00:00Z,0.001,5,,True,,2025-07-03T20:37:20.881711Z,2026-01-23T12:46:38.675282Z,183029,"Bitcoin Up or Down - January 24, 7:30AM-7:45AM ET",btc-updown-15m-1769257800,"This market will resolve to ""Up"" if the Bitcoin price at the end of the time range specified in the title is greater than or equal to the price at the beginning of that range. Otherwise, it will resolve to ""Down"".
The resolution source for this market is information from Chainlink, specifically the BTC/USD data stream available at https://data.chain.link/streams/btc-usd.
Please note that this market is about the price according to Chainlink data stream BTC/USD, not according to other sources or spot markets."
569437,Will Raul Perestrello win the 2026 Portugal presidential election?,will-raul-perestrello-win-the-2026-portugal-presidential-election,,,"[""100873440839630488787675306991927169852104936846951905917156069066481005498699"", ""85845913338874356389169581070714431760388168444378600269400508336199873583319""]","[""Yes"", ""No""]","[""0.0005"", ""0.9995""]",0x3b1a3232b14a029f96a3e1b04a5d8dde31575d74024389b53631e73b4a494480,True,False,18893236.751092,,223979.35869,223979.35869,2026-01-25T14:00:00Z,0.001,5,,True,,2025-07-28T19:21:48.096669Z,2026-01-23T12:46:45.192247Z,183029,"Bitcoin Up or Down - January 24, 7:30AM-7:45AM ET",btc-updown-15m-1769257800,"This market will resolve to ""Up"" if the Bitcoin price at the end of the time range specified in the title is greater than or equal to the price at the beginning of that range. Otherwise, it will resolve to ""Down"".
The resolution source for this market is information from Chainlink, specifically the BTC/USD data stream available at https://data.chain.link/streams/btc-usd.
Please note that this market is about the price according to Chainlink data stream BTC/USD, not according to other sources or spot markets."
561249,Will Greg Abbott win the 2028 US Presidential Election?,will-greg-abbott-win-the-2028-us-presidential-election,,,"[""58585097107933138034126275600204468509993701936571284309823871593297754181479"", ""104431860535489654020481219089291817898241901940037260095979653681449084465327""]","[""Yes"", ""No""]","[""0.0065"", ""0.9935""]",0x01dffa7abae7e5d9b7fb44b06d537c5ac932e2ca422ab4b53366672f5e2dc7d6,True,False,18627554.753991,330327.547611,1107087.69498,1107087.69498,2028-11-07T00:00:00Z,0.001,5,,True,,2025-07-08T19:06:09.27649Z,2026-01-23T12:44:57.410278Z,183029,"Bitcoin Up or Down - January 24, 7:30AM-7:45AM ET",btc-updown-15m-1769257800,"This market will resolve to ""Up"" if the Bitcoin price at the end of the time range specified in the title is greater than or equal to the price at the beginning of that range. Otherwise, it will resolve to ""Down"".
The resolution source for this market is information from Chainlink, specifically the BTC/USD data stream available at https://data.chain.link/streams/btc-usd.
Please note that this market is about the price according to Chainlink data stream BTC/USD, not according to other sources or spot markets."
559670,Will Gina Raimondo win the 2028 Democratic presidential nomination?,will-gina-raimondo-win-the-2028-democratic-presidential-nomination-676,,,"[""35165603539035270209469650915267170915291414186795231160733227083640059691764"", ""82254794773423437491598574581796732934760602553828664932786984448280136473130""]","[""Yes"", ""No""]","[""0.0075"", ""0.9925""]",0xcb239105ed21a2420ba4d85090b9bc32755c56601ffdc528afd17fd6282fe930,True,False,18030057.326907,1051903.5235000001,430014.34038,430014.34038,2028-11-07T00:00:00Z,0.001,5,,True,,2025-07-03T20:37:12.831781Z,2026-01-23T12:44:40.932484Z,183029,"Bitcoin Up or Down - January 24, 7:30AM-7:45AM ET",btc-updown-15m-1769257800,"This market will resolve to ""Up"" if the Bitcoin price at the end of the time range specified in the title is greater than or equal to the price at the beginning of that range. Otherwise, it will resolve to ""Down"".
The resolution source for this market is information from Chainlink, specifically the BTC/USD data stream available at https://data.chain.link/streams/btc-usd.
Please note that this market is about the price according to Chainlink data stream BTC/USD, not according to other sources or spot markets."
566167,Will Olympiakos win the 2025–26 Champions League?,will-olympiakos-win-the-202526-champions-league,,,"[""39554564777734449159113369155925961418775154448775340140622706142513548632046"", ""46948529410162574338604849441677535355244685495315049291453823664074463952614""]","[""Yes"", ""No""]","[""0.0025"", ""0.9975""]",0x7e6021ad37547bbec1c6193df617be4ecbb0693d48bd8bb2d57bc290708335f8,True,False,18029888.400578,14445.5875,700738.76286,700738.76286,2026-05-31T00:00:00Z,0.001,5,,True,,2025-07-21T20:58:56.108844Z,2026-01-23T12:44:51.467309Z,183029,"Bitcoin Up or Down - January 24, 7:30AM-7:45AM ET",btc-updown-15m-1769257800,"This market will resolve to ""Up"" if the Bitcoin price at the end of the time range specified in the title is greater than or equal to the price at the beginning of that range. Otherwise, it will resolve to ""Down"".
The resolution source for this market is information from Chainlink, specifically the BTC/USD data stream available at https://data.chain.link/streams/btc-usd.
Please note that this market is about the price according to Chainlink data stream BTC/USD, not according to other sources or spot markets."
1092199,"US strikes Iran by January 31, 2026?",us-strikes-iran-by-january-31-2026-165-644-953-482-164-893-945-151-162,,,"[""11631590502751337995086584451805403545770829549632613492416833230270784409909"", ""13294549611854156060952327202052855585194847446707854951585060180328600525494""]","[""Yes"", ""No""]","[""0.245"", ""0.755""]",0xabb86b080e9858dcb3f46954010e49b6f539c20036856c7f999395bfd58d01e6,True,False,17571643.791079,1013570.4485779998,148216.5645,148216.5645,2026-01-31T00:00:00Z,0.01,5,,True,,2026-01-03T01:33:05.536589Z,2026-01-23T12:44:56.383159Z,183029,"Bitcoin Up or Down - January 24, 7:30AM-7:45AM ET",btc-updown-15m-1769257800,"This market will resolve to ""Up"" if the Bitcoin price at the end of the time range specified in the title is greater than or equal to the price at the beginning of that range. Otherwise, it will resolve to ""Down"".
The resolution source for this market is information from Chainlink, specifically the BTC/USD data stream available at https://data.chain.link/streams/btc-usd.
Please note that this market is about the price according to Chainlink data stream BTC/USD, not according to other sources or spot markets."
553878,Will the Chicago Bulls win the 2026 NBA Finals?,will-the-chicago-bulls-win-the-2026-nba-finals,,,"[""101657448900324364213467059356648689270832606863187352286785694887095023173679"", ""95109892472860043698165831230345254090456546311265426162114533642591273071363""]","[""Yes"", ""No""]","[""0.0025"", ""0.9975""]",0xf374fb58698bccedf29399f9f5548a70370a11c0fece34f2570fb9b3885e8e5a,True,False,16229558.999492,56624.514500000005,412292.92211,412292.92211,2026-07-01T00:00:00Z,0.001,5,,True,,2025-06-19T18:23:38.667491Z,2026-01-23T12:44:55.42581Z,183029,"Bitcoin Up or Down - January 24, 7:30AM-7:45AM ET",btc-updown-15m-1769257800,"This market will resolve to ""Up"" if the Bitcoin price at the end of the time range specified in the title is greater than or equal to the price at the beginning of that range. Otherwise, it will resolve to ""Down"".
The resolution source for this market is information from Chainlink, specifically the BTC/USD data stream available at https://data.chain.link/streams/btc-usd.
Please note that this market is about the price according to Chainlink data stream BTC/USD, not according to other sources or spot markets."
561242,Will Tulsi Gabbard win the 2028 US Presidential Election?,will-tulsi-gabbard-win-the-2028-us-presidential-election,,,"[""97633418272282627828834872960145259034624388719803091466146359304286851612172"", ""17854429586516792397214557963923647011517685971868312042416963526864862523185""]","[""Yes"", ""No""]","[""0.0075"", ""0.9925""]",0x8fc141205ebce5adf437bfdf4d0c5ff58ff24293b79c9431991346c208bb48ed,True,False,16177399.37807,123353.84528300002,870179.74987,870179.74987,2028-11-07T00:00:00Z,0.001,5,,True,,2025-07-08T19:06:05.739113Z,2026-01-23T12:44:50.79419Z,183029,"Bitcoin Up or Down - January 24, 7:30AM-7:45AM ET",btc-updown-15m-1769257800,"This market will resolve to ""Up"" if the Bitcoin price at the end of the time range specified in the title is greater than or equal to the price at the beginning of that range. Otherwise, it will resolve to ""Down"".
The resolution source for this market is information from Chainlink, specifically the BTC/USD data stream available at https://data.chain.link/streams/btc-usd.
Please note that this market is about the price according to Chainlink data stream BTC/USD, not according to other sources or spot markets."
559690,Will Kim Kardashian win the 2028 Democratic presidential nomination?,will-kim-kardashian-win-the-2028-democratic-presidential-nomination,,,"[""55087250670040717711131370018408221134109122974378698780636020561523521220754"", ""108145967398435925971960442906832714254932011684365058146885679351681137451999""]","[""Yes"", ""No""]","[""0.0065"", ""0.9935""]",0x0f8ef3cc906ba7ba94a44724738df44bdd5f73e59e40c9c8b4ff8569e349643c,True,False,16128523.234636,165958.76123100004,1640663.79491,1640663.79491,2028-11-07T00:00:00Z,0.001,5,,True,,2025-07-03T20:37:25.42053Z,2026-01-23T12:46:42.141442Z,183029,"Bitcoin Up or Down - January 24, 7:30AM-7:45AM ET",btc-updown-15m-1769257800,"This market will resolve to ""Up"" if the Bitcoin price at the end of the time range specified in the title is greater than or equal to the price at the beginning of that range. Otherwise, it will resolve to ""Down"".
The resolution source for this market is information from Chainlink, specifically the BTC/USD data stream available at https://data.chain.link/streams/btc-usd.
Please note that this market is about the price according to Chainlink data stream BTC/USD, not according to other sources or spot markets."
559666,Will Tim Walz win the 2028 Democratic presidential nomination?,will-tim-walz-win-the-2028-democratic-presidential-nomination-475,,,"[""104464678880204778606895232389511543522030897731392516718349574106843434770446"", ""90935594925886073322524509252821043048115343298080885997215308777385571383769""]","[""Yes"", ""No""]","[""0.0055"", ""0.9945""]",0x3265b10daeb30dbcc3214bd02e488551d0a5d3028392f4152e4750b943fbfc91,True,False,16049441.059221,186631.22999999998,1024243.38251,1024243.38251,2028-11-07T00:00:00Z,0.001,5,,True,,2025-07-03T20:37:09.711295Z,2026-01-23T12:44:34.478241Z,183029,"Bitcoin Up or Down - January 24, 7:30AM-7:45AM ET",btc-updown-15m-1769257800,"This market will resolve to ""Up"" if the Bitcoin price at the end of the time range specified in the title is greater than or equal to the price at the beginning of that range. Otherwise, it will resolve to ""Down"".
The resolution source for this market is information from Chainlink, specifically the BTC/USD data stream available at https://data.chain.link/streams/btc-usd.
Please note that this market is about the price according to Chainlink data stream BTC/USD, not according to other sources or spot markets."
561995,Will Mike Pence win the 2028 Republican presidential nomination?,will-mike-pence-win-the-2028-republican-presidential-nomination,,,"[""110467341601356058460373968989438018821471776813704553223329002744055822742107"", ""11478861872612841666414979216747716059947331582670297431884562915546151249374""]","[""Yes"", ""No""]","[""0.0065"", ""0.9935""]",0x41c6341dd79903aca4bb0c29f5a7976946c3774d2fd72f38cbb7de7092144520,True,False,16038364.472753,142029.448306,617201.29341,617201.29341,2028-11-07T00:00:00Z,0.001,5,,True,,2025-07-10T16:58:15.525628Z,2026-01-23T12:46:43.207169Z,183029,"Bitcoin Up or Down - January 24, 7:30AM-7:45AM ET",btc-updown-15m-1769257800,"This market will resolve to ""Up"" if the Bitcoin price at the end of the time range specified in the title is greater than or equal to the price at the beginning of that range. Otherwise, it will resolve to ""Down"".
The resolution source for this market is information from Chainlink, specifically the BTC/USD data stream available at https://data.chain.link/streams/btc-usd.
Please note that this market is about the price according to Chainlink data stream BTC/USD, not according to other sources or spot markets."
566170,Will Club Brugge win the 2025–26 Champions League?,will-club-brugge-win-the-202526-champions-league,,,"[""43478780997313571844864646081201368302664941062507392308569466005072068318763"", ""94081687856468490693069751274149097929259745780981836537939462200792023206961""]","[""Yes"", ""No""]","[""0.0025"", ""0.9975""]",0xe06c8e9546be61e4ba8b03ad431dfff590fc6b21a5b746e71f62ae85f1dcad6a,True,False,14754189.794471,21792.158999,381766.69042,381766.69042,2026-05-31T00:00:00Z,0.001,5,,True,,2025-07-21T20:58:57.549421Z,2026-01-23T12:44:41.910518Z,183029,"Bitcoin Up or Down - January 24, 7:30AM-7:45AM ET",btc-updown-15m-1769257800,"This market will resolve to ""Up"" if the Bitcoin price at the end of the time range specified in the title is greater than or equal to the price at the beginning of that range. Otherwise, it will resolve to ""Down"".
The resolution source for this market is information from Chainlink, specifically the BTC/USD data stream available at https://data.chain.link/streams/btc-usd.
Please note that this market is about the price according to Chainlink data stream BTC/USD, not according to other sources or spot markets."
559676,Will Barack Obama win the 2028 Democratic presidential nomination?,will-barack-obama-win-the-2028-democratic-presidential-nomination-265,,,"[""88927218779847397120407909832537568114340511586397698395193736044476021744522"", ""93993883668914241189795812807312922412111034935516092303580333564217329905759""]","[""Yes"", ""No""]","[""0.0075"", ""0.9925""]",0x88d67705780a3d922317ecb0c78a947a306174d0510df2ae89394d5abfb28206,True,False,14533138.056543,154786.479856,863070.02235,863070.02235,2028-11-07T00:00:00Z,0.001,5,,True,,2025-07-03T20:37:17.144753Z,2026-01-23T12:45:03.095458Z,183029,"Bitcoin Up or Down - January 24, 7:30AM-7:45AM ET",btc-updown-15m-1769257800,"This market will resolve to ""Up"" if the Bitcoin price at the end of the time range specified in the title is greater than or equal to the price at the beginning of that range. Otherwise, it will resolve to ""Down"".
The resolution source for this market is information from Chainlink, specifically the BTC/USD data stream available at https://data.chain.link/streams/btc-usd.
Please note that this market is about the price according to Chainlink data stream BTC/USD, not according to other sources or spot markets."
561993,Will John Thune win the 2028 Republican presidential nomination?,will-john-thune-win-the-2028-republican-presidential-nomination,,,"[""70663522560386702809794077554934323058266367604787739541440326847712418734032"", ""41485413495944705425855194078748995452405844646809371874868554464564710666533""]","[""Yes"", ""No""]","[""0.0065"", ""0.9935""]",0x7190eccbd0677d5d0ae8cdf598b37e945a346915c666dda11468dc9970657a56,True,False,14499835.330166,171362.41526499996,350032.43169,350032.43169,2028-11-07T00:00:00Z,0.001,5,,True,,2025-07-10T16:58:14.296042Z,2026-01-23T12:45:01.816242Z,183029,"Bitcoin Up or Down - January 24, 7:30AM-7:45AM ET",btc-updown-15m-1769257800,"This market will resolve to ""Up"" if the Bitcoin price at the end of the time range specified in the title is greater than or equal to the price at the beginning of that range. Otherwise, it will resolve to ""Down"".
The resolution source for this market is information from Chainlink, specifically the BTC/USD data stream available at https://data.chain.link/streams/btc-usd.
Please note that this market is about the price according to Chainlink data stream BTC/USD, not according to other sources or spot markets."
561248,Will Vivek Ramaswamy win the 2028 US Presidential Election?,will-vivek-ramaswamy-win-the-2028-us-presidential-election,,,"[""48067717079255656974334181122173546721823870434119599450595298250019538972254"", ""50325246165657443726245430907883748796540778371466135108478470877169556977248""]","[""Yes"", ""No""]","[""0.0095"", ""0.9905""]",0x64396449b471b10b006285fa49dd9a5df535694de7b4c703fdeb0d88d5c4cd33,True,False,14386029.517185,118259.167658,754575.1986,754575.1986,2028-11-07T00:00:00Z,0.001,5,,True,,2025-07-08T19:06:08.731937Z,2026-01-23T12:44:36.267106Z,183029,"Bitcoin Up or Down - January 24, 7:30AM-7:45AM ET",btc-updown-15m-1769257800,"This market will resolve to ""Up"" if the Bitcoin price at the end of the time range specified in the title is greater than or equal to the price at the beginning of that range. Otherwise, it will resolve to ""Down"".
The resolution source for this market is information from Chainlink, specifically the BTC/USD data stream available at https://data.chain.link/streams/btc-usd.
Please note that this market is about the price according to Chainlink data stream BTC/USD, not according to other sources or spot markets."
566197,Will Everton win the 2025–26 English Premier League?,will-everton-win-the-202526-english-premier-league,,,"[""50240481963838693523668316924245638787281721106369053980819373603183071761187"", ""95548061336931709311369884846634107528457741520641882914017635390456390131197""]","[""Yes"", ""No""]","[""0.0015"", ""0.9985""]",0xcbb6f3d8c0443114ce3c151a1dbcc5b73d34444b0be0e44c42272a1653c3f1f8,True,False,14036559.494773,143123.003,1009922.82048,1009922.82048,2026-05-27T00:00:00Z,0.001,5,,True,,2025-07-21T21:13:04.721013Z,2026-01-23T12:46:41.538872Z,183029,"Bitcoin Up or Down - January 24, 7:30AM-7:45AM ET",btc-updown-15m-1769257800,"This market will resolve to ""Up"" if the Bitcoin price at the end of the time range specified in the title is greater than or equal to the price at the beginning of that range. Otherwise, it will resolve to ""Down"".
The resolution source for this market is information from Chainlink, specifically the BTC/USD data stream available at https://data.chain.link/streams/btc-usd.
Please note that this market is about the price according to Chainlink data stream BTC/USD, not according to other sources or spot markets."
561999,Will Tom Brady win the 2028 Republican presidential nomination?,will-tom-brady-win-the-2028-republican-presidential-nomination,,,"[""45742939946094874824687417208711661205131461760422331277735745393193805349457"", ""110475425879038752349535639720766480458274565783397083615496250556947203595226""]","[""Yes"", ""No""]","[""0.0065"", ""0.9935""]",0xf8dbde8b6e038775a673947e59da2de15a2127272b50b9877400fdbf7cfc3026,True,False,13970909.161482,43522.002165,593862.36934,593862.36934,2028-11-07T00:00:00Z,0.001,5,,True,,2025-07-10T16:58:18.584607Z,2026-01-23T12:44:48.47781Z,183029,"Bitcoin Up or Down - January 24, 7:30AM-7:45AM ET",btc-updown-15m-1769257800,"This market will resolve to ""Up"" if the Bitcoin price at the end of the time range specified in the title is greater than or equal to the price at the beginning of that range. Otherwise, it will resolve to ""Down"".
The resolution source for this market is information from Chainlink, specifically the BTC/USD data stream available at https://data.chain.link/streams/btc-usd.
Please note that this market is about the price according to Chainlink data stream BTC/USD, not according to other sources or spot markets."
559672,Will Roy Cooper win the 2028 Democratic presidential nomination?,will-roy-cooper-win-the-2028-democratic-presidential-nomination-286,,,"[""30732552320006664177902085971957467957450485111214036633872573588757974348601"", ""55053374667733007627913689484290555932799177921000957543346276204775142445823""]","[""Yes"", ""No""]","[""0.0055"", ""0.9945""]",0x939eeb2dea216749bd409bedde483c3f2bfb0e24d4f2d34461c0b21c6e91f010,True,False,13910022.813178,140611.2378,604922.47654,604922.47654,2028-11-07T00:00:00Z,0.001,5,,True,,2025-07-03T20:37:14.394216Z,2026-01-23T12:46:38.185811Z,183029,"Bitcoin Up or Down - January 24, 7:30AM-7:45AM ET",btc-updown-15m-1769257800,"This market will resolve to ""Up"" if the Bitcoin price at the end of the time range specified in the title is greater than or equal to the price at the beginning of that range. Otherwise, it will resolve to ""Down"".
The resolution source for this market is information from Chainlink, specifically the BTC/USD data stream available at https://data.chain.link/streams/btc-usd.
Please note that this market is about the price according to Chainlink data stream BTC/USD, not according to other sources or spot markets."
